Start Time, Wed Dec 3 16:52:22 GMT-0700 2025
Energy calibration,  Offset: -0.13771282136440277, Slope: 0.09197762608528137, Quadratic: 0
Live Time (s), 7.07
Real Time (s), 7.4
Elapsed Computational, 2848
Spectrum
Channel, Energy (keV), Counts
3059, 281.2218453735113, 5
3060, 281.3138229995966, 4
3061, 281.4058006256819, 3
3062, 281.49777825176716, 2
3063, 281.58975587785244, 1
3064, 281.6817335039377, 2
3065, 281.773711130023, 0
3066, 281.8656887561083, 3
3067, 281.95766638219357, 2
3068, 282.04964400827885, 2
3069, 282.1416216343641, 1
3070, 282.2335992604494, 0
3071, 282.3255768865347, 2
3072, 282.41755451262, 2
3073, 282.50953213870525, 1
3074, 282.60150976479053, 4
3075, 282.6934873908758, 6
3076, 282.7854650169611, 6
3077, 282.8774426430464, 4
3078, 282.96942026913166, 1
3079, 283.06139789521694, 4
3080, 283.1533755213022, 3
3081, 283.2453531473875, 3
3082, 283.3373307734728, 0
3083, 283.42930839955807, 2
3084, 283.52128602564335, 4
3085, 283.61326365172863, 4
3086, 283.7052412778139, 0
3087, 283.7972189038992, 2
3088, 283.8891965299845, 1
3089, 283.98117415606976, 2
3090, 284.07315178215504, 4
3091, 284.1651294082403, 4
3092, 284.2571070343256, 3
3093, 284.3490846604109, 3
3094, 284.44106228649616, 2
3095, 284.53303991258144, 1
3096, 284.6250175386667, 5
3097, 284.716995164752, 0
3098, 284.8089727908373, 3
3099, 284.90095041692257, 3
3100, 284.99292804300785, 3
3101, 285.08490566909313, 4
3102, 285.1768832951784, 1
3103, 285.2688609212637, 3
3104, 285.360838547349, 3
3105, 285.45281617343426, 9
3106, 285.54479379951954, 3
3107, 285.6367714256048, 2
3108, 285.7287490516901, 1
3109, 285.8207266777754, 3
3110, 285.91270430386066, 1
3111, 286.00468192994595, 3
3112, 286.0966595560312, 4
3113, 286.1886371821165, 3
3114, 286.2806148082018, 4
3115, 286.37259243428707, 2
3116, 286.46457006037235, 4
3117, 286.55654768645763, 2
3118, 286.6485253125429, 4
3119, 286.7405029386282, 3
3120, 286.8324805647135, 3
3121, 286.92445819079876, 4
3122, 287.01643581688404, 4
3123, 287.1084134429693, 4
3124, 287.2003910690546, 2
3125, 287.2923686951399, 3
3126, 287.38434632122517, 0
3127, 287.47632394731045, 3
3128, 287.56830157339573, 8
3129, 287.660279199481, 2
3130, 287.7522568255663, 3
3131, 287.8442344516516, 3
3132, 287.93621207773685, 2
3133, 288.02818970382214, 8
3134, 288.1201673299074, 3
3135, 288.2121449559927, 4
3136, 288.304122582078, 2
3137, 288.39610020816326, 1
3138, 288.48807783424854, 2
3139, 288.5800554603338, 1
3140, 288.6720330864191, 1
3141, 288.7640107125044, 0
3142, 288.85598833858967, 3
3143, 288.94796596467495, 1
3144, 289.03994359076023, 2
3145, 289.1319212168455, 1
3146, 289.2238988429308, 4
3147, 289.3158764690161, 1
3148, 289.40785409510136, 2
3149, 289.49983172118664, 0
3150, 289.5918093472719, 4
3151, 289.6837869733572, 2
3152, 289.7757645994425, 9
3153, 289.86774222552776, 4
3154, 289.95971985161304, 4
3155, 290.0516974776983, 2
3156, 290.1436751037836, 2
3157, 290.2356527298689, 4
3158, 290.32763035595417, 1
3159, 290.41960798203945, 0
3160, 290.51158560812473, 2
3161, 290.60356323421, 2
3162, 290.6955408602953, 4
3163, 290.7875184863806, 4
3164, 290.87949611246586, 5
3165, 290.97147373855114, 0
3166, 291.0634513646364, 4
3167, 291.1554289907217, 1
3168, 291.247406616807, 3
3169, 291.33938424289227, 2
3170, 291.43136186897755, 0
3171, 291.5233394950628, 4
3172, 291.6153171211481, 2
3173, 291.7072947472334, 1
3174, 291.7992723733187, 2
3175, 291.89124999940395, 3
3176, 291.98322762548923, 2
3177, 292.0752052515745, 3
3178, 292.1671828776598, 1
3179, 292.2591605037451, 2
3180, 292.35113812983036, 1
3181, 292.44311575591564, 3
3182, 292.5350933820009, 0
3183, 292.6270710080862, 1
3184, 292.7190486341715, 1
3185, 292.81102626025677, 2
3186, 292.90300388634205, 5
3187, 292.99498151242733, 1
3188, 293.0869591385126, 1
3189, 293.1789367645979, 3
3190, 293.2709143906832, 4
3191, 293.36289201676846, 1
3192, 293.45486964285374, 1
3193, 293.546847268939, 5
3194, 293.6388248950243, 6
3195, 293.7308025211096, 2
3196, 293.82278014719486, 2
3197, 293.91475777328014, 7
3198, 294.0067353993654, 5
3199, 294.0987130254507, 3
3200, 294.190690651536, 1
3201, 294.28266827762127, 3
3202, 294.37464590370655, 4
3203, 294.46662352979183, 1
3204, 294.5586011558771, 4
3205, 294.6505787819624, 2
3206, 294.7425564080477, 2
3207, 294.83453403413296, 2
3208, 294.92651166021824, 6
3209, 295.0184892863035, 5
3210, 295.1104669123888, 4
3211, 295.2024445384741, 2
3212, 295.29442216455936, 3
3213, 295.38639979064465, 2
3214, 295.4783774167299, 7
3215, 295.5703550428152, 5
3216, 295.6623326689005, 6
3217, 295.75431029498577, 2
3218, 295.84628792107105, 1
3219, 295.93826554715633, 7
3220, 296.0302431732416, 4
3221, 296.1222207993269, 5
3222, 296.2141984254122, 2
3223, 296.30617605149746, 3
3224, 296.39815367758274, 3
3225, 296.490131303668, 3
3226, 296.5821089297533, 2
3227, 296.6740865558386, 2
3228, 296.76606418192387, 4
3229, 296.85804180800915, 3
3230, 296.95001943409443, 3
3231, 297.0419970601797, 3
3232, 297.133974686265, 5
3233, 297.2259523123503, 2
3234, 297.31792993843555, 2
3235, 297.40990756452084, 3
3236, 297.5018851906061, 2
3237, 297.5938628166914, 2
3238, 297.6858404427767, 3
3239, 297.77781806886196, 2
3240, 297.86979569494724, 1
3241, 297.9617733210325, 2
3242, 298.0537509471178, 3
3243, 298.1457285732031, 2
3244, 298.23770619928837, 4
3245, 298.32968382537365, 0
3246, 298.42166145145893, 2
3247, 298.5136390775442, 1
3248, 298.6056167036295, 2
3249, 298.6975943297148, 0
3250, 298.78957195580006, 2
3251, 298.88154958188534, 1
3252, 298.9735272079706, 4
3253, 299.0655048340559, 4
3254, 299.1574824601412, 3
3255, 299.24946008622646, 2
3256, 299.34143771231174, 3
3257, 299.433415338397, 3
3258, 299.5253929644823, 1
3259, 299.6173705905676, 3
3260, 299.70934821665287, 4
3261, 299.80132584273815, 2
3262, 299.89330346882343, 4
3263, 299.9852810949087, 10
3264, 300.077258720994, 2
3265, 300.1692363470793, 4
3266, 300.26121397316456, 3
3267, 300.35319159924984, 8
3268, 300.4451692253351, 1
3269, 300.5371468514204, 4
3270, 300.6291244775057, 5
3271, 300.72110210359097, 4
3272, 300.81307972967625, 2
3273, 300.9050573557615, 2
3274, 300.9970349818468, 4
3275, 301.0890126079321, 2
3276, 301.1809902340174, 3
3277, 301.27296786010265, 2
3278, 301.36494548618793, 2
3279, 301.4569231122732, 4
3280, 301.5489007383585, 2
3281, 301.6408783644438, 5
3282, 301.73285599052906, 4
3283, 301.82483361661434, 3
3284, 301.9168112426996, 2
3285, 302.0087888687849, 1
3286, 302.1007664948702, 5
3287, 302.19274412095547, 2
3288, 302.28472174704075, 3
3289, 302.37669937312603, 4
3290, 302.4686769992113, 4
3291, 302.5606546252966, 2
3292, 302.6526322513819, 3
3293, 302.74460987746716, 4
3294, 302.83658750355244, 7
3295, 302.9285651296377, 1
3296, 303.020542755723, 4
3297, 303.1125203818083, 2
3298, 303.20449800789356, 5
3299, 303.29647563397884, 2
3300, 303.3884532600641, 2
3301, 303.4804308861494, 2
3302, 303.5724085122347, 2
3303, 303.66438613831997, 4
3304, 303.75636376440525, 5
3305, 303.84834139049053, 2
3306, 303.9403190165758, 3
3307, 304.0322966426611, 4
3308, 304.1242742687464, 8
3309, 304.21625189483166, 1
3310, 304.30822952091694, 6
3311, 304.4002071470022, 1
3312, 304.4921847730875, 2
3313, 304.5841623991728, 4
3314, 304.67614002525806, 4
3315, 304.76811765134335, 5
3316, 304.8600952774286, 7
3317, 304.9520729035139, 1
3318, 305.0440505295992, 3
3319, 305.13602815568447, 3
3320, 305.22800578176975, 3
3321, 305.31998340785503, 2
3322, 305.4119610339403, 1
3323, 305.5039386600256, 5
3324, 305.5959162861109, 2
3325, 305.68789391219616, 4
3326, 305.77987153828144, 1
3327, 305.8718491643667, 1
3328, 305.963826790452, 1
3329, 306.0558044165373, 2
3330, 306.14778204262257, 1
3331, 306.23975966870785, 1
3332, 306.33173729479313, 4
3333, 306.4237149208784, 4
3334, 306.5156925469637, 2
3335, 306.607670173049, 2
3336, 306.69964779913425, 1
3337, 306.79162542521954, 4
3338, 306.8836030513048, 2
3339, 306.9755806773901, 0
3340, 307.0675583034754, 4
3341, 307.15953592956066, 5
3342, 307.25151355564594, 4
3343, 307.3434911817312, 5
3344, 307.4354688078165, 3
3345, 307.5274464339018, 5
3346, 307.61942405998707, 3
3347, 307.71140168607235, 5
3348, 307.80337931215763, 3
3349, 307.8953569382429, 4
3350, 307.9873345643282, 5
3351, 308.0793121904135, 2
3352, 308.17128981649876, 1
3353, 308.26326744258404, 4
3354, 308.3552450686693, 1
3355, 308.4472226947546, 9
3356, 308.5392003208399, 2
3357, 308.63117794692516, 5
3358, 308.72315557301044, 3
3359, 308.8151331990957, 3
3360, 308.907110825181, 5
3361, 308.9990884512663, 8
3362, 309.09106607735157, 4
3363, 309.18304370343685, 4
3364, 309.27502132952213, 5
3365, 309.3669989556074, 3
3366, 309.4589765816927, 2
3367, 309.550954207778, 3
3368, 309.64293183386326, 7
3369, 309.73490945994854, 0
3370, 309.8268870860338, 6
3371, 309.9188647121191, 6
3372, 310.0108423382044, 2
3373, 310.10281996428967, 0
3374, 310.19479759037495, 3
3375, 310.2867752164602, 0
3376, 310.3787528425455, 4
3377, 310.4707304686308, 4
3378, 310.5627080947161, 5
3379, 310.65468572080135, 6
3380, 310.74666334688663, 2
3381, 310.8386409729719, 1
3382, 310.9306185990572, 5
3383, 311.0225962251425, 4
3384, 311.11457385122776, 2
3385, 311.20655147731304, 8
3386, 311.2985291033983, 8
3387, 311.3905067294836, 5
3388, 311.4824843555689, 4
3389, 311.57446198165417, 5
3390, 311.66643960773945, 2
3391, 311.75841723382473, 1
3392, 311.85039485991, 2
3393, 311.9423724859953, 4
3394, 312.0343501120806, 5
3395, 312.12632773816586, 0
3396, 312.21830536425114, 3
3397, 312.3102829903364, 1
3398, 312.4022606164217, 4
3399, 312.494238242507, 2
3400, 312.58621586859226, 2
3401, 312.67819349467754, 3
3402, 312.7701711207628, 3
3403, 312.8621487468481, 1
3404, 312.9541263729334, 3
3405, 313.04610399901867, 2
3406, 313.13808162510395, 0
3407, 313.23005925118923, 6
3408, 313.3220368772745, 1
3409, 313.4140145033598, 3
3410, 313.5059921294451, 8
3411, 313.59796975553036, 2
3412, 313.68994738161564, 4
3413, 313.7819250077009, 3
3414, 313.8739026337862, 4
3415, 313.9658802598715, 6
3416, 314.05785788595676, 2
3417, 314.14983551204205, 3
3418, 314.2418131381273, 3
3419, 314.3337907642126, 4
3420, 314.4257683902979, 0
3421, 314.51774601638317, 2
3422, 314.60972364246845, 1
3423, 314.70170126855373, 2
3424, 314.793678894639, 5
3425, 314.8856565207243, 6
3426, 314.9776341468096, 4
3427, 315.06961177289486, 1
3428, 315.16158939898014, 2
3429, 315.2535670250654, 1
3430, 315.3455446511507, 5
3431, 315.437522277236, 1
3432, 315.52949990332127, 1
3433, 315.62147752940655, 1
3434, 315.71345515549183, 4
3435, 315.8054327815771, 2
3436, 315.8974104076624, 3
3437, 315.9893880337477, 4
3438, 316.08136565983295, 3
3439, 316.17334328591824, 4
3440, 316.2653209120035, 3
3441, 316.3572985380888, 2
3442, 316.4492761641741, 4
3443, 316.54125379025936, 3
3444, 316.63323141634464, 2
3445, 316.7252090424299, 2
3446, 316.8171866685152, 4
3447, 316.9091642946005, 3
3448, 317.00114192068577, 3
3449, 317.09311954677105, 3
3450, 317.18509717285633, 4
3451, 317.2770747989416, 3
3452, 317.3690524250269, 6
3453, 317.4610300511122, 5
3454, 317.55300767719746, 2
3455, 317.64498530328274, 2
3456, 317.736962929368, 4
3457, 317.8289405554533, 0
3458, 317.9209181815386, 4
3459, 318.01289580762386, 3
3460, 318.10487343370914, 3
3461, 318.1968510597944, 4
3462, 318.2888286858797, 1
3463, 318.380806311965, 4
3464, 318.47278393805027, 1
3465, 318.56476156413555, 2
3466, 318.65673919022083, 2
3467, 318.7487168163061, 1
3468, 318.8406944423914, 4
3469, 318.9326720684767, 1
3470, 319.02464969456196, 2
3471, 319.11662732064724, 7
3472, 319.2086049467325, 1
3473, 319.3005825728178, 3
3474, 319.3925601989031, 2
3475, 319.48453782498837, 5
3476, 319.57651545107365, 4
3477, 319.6684930771589, 4
3478, 319.7604707032442, 0
3479, 319.8524483293295, 3
3480, 319.9444259554148, 5
3481, 320.03640358150005, 0
3482, 320.12838120758533, 5
3483, 320.2203588336706, 3
3484, 320.3123364597559, 5
3485, 320.4043140858412, 5
3486, 320.49629171192646, 3
3487, 320.58826933801174, 5
3488, 320.680246964097, 1
3489, 320.7722245901823, 4
3490, 320.8642022162676, 4
3491, 320.95617984235287, 4
3492, 321.04815746843815, 4
3493, 321.14013509452343, 4
3494, 321.2321127206087, 4
3495, 321.324090346694, 2
3496, 321.4160679727793, 4
3497, 321.50804559886456, 3
3498, 321.60002322494984, 5
3499, 321.6920008510351, 3
3500, 321.7839784771204, 3
3501, 321.8759561032057, 3
3502, 321.96793372929096, 0
3503, 322.05991135537624, 3
3504, 322.1518889814615, 4
3505, 322.2438666075468, 5
3506, 322.3358442336321, 4
3507, 322.42782185971737, 4
3508, 322.51979948580265, 4
3509, 322.61177711188793, 5
3510, 322.7037547379732, 3
3511, 322.7957323640585, 1
3512, 322.8877099901438, 3
3513, 322.97968761622906, 2
3514, 323.07166524231434, 3
3515, 323.1636428683996, 2
3516, 323.2556204944849, 3
3517, 323.3475981205702, 1
3518, 323.43957574665546, 3
3519, 323.53155337274075, 6
3520, 323.623530998826, 2
3521, 323.7155086249113, 1
3522, 323.8074862509966, 3
3523, 323.89946387708187, 3
3524, 323.99144150316715, 3
3525, 324.08341912925243, 5
3526, 324.1753967553377, 5
3527, 324.267374381423, 4
3528, 324.3593520075083, 3
3529, 324.45132963359356, 6
3530, 324.54330725967884, 3
3531, 324.6352848857641, 4
3532, 324.7272625118494, 4
3533, 324.8192401379347, 2
3534, 324.91121776401997, 3
3535, 325.00319539010525, 4
3536, 325.09517301619053, 6
3537, 325.1871506422758, 4
3538, 325.2791282683611, 4
3539, 325.3711058944464, 7
3540, 325.46308352053165, 6
3541, 325.55506114661694, 4
3542, 325.6470387727022, 3
3543, 325.7390163987875, 2
3544, 325.8309940248728, 4
3545, 325.92297165095806, 3
3546, 326.01494927704334, 3
3547, 326.1069269031286, 1
3548, 326.1989045292139, 2
3549, 326.2908821552992, 7
3550, 326.38285978138447, 3
3551, 326.47483740746975, 1
3552, 326.56681503355503, 0
3553, 326.6587926596403, 3
3554, 326.7507702857256, 4
3555, 326.8427479118109, 4
3556, 326.93472553789616, 3
3557, 327.02670316398144, 3
3558, 327.1186807900667, 2
3559, 327.210658416152, 1
3560, 327.3026360422373, 3
3561, 327.39461366832256, 2
3562, 327.48659129440784, 1
3563, 327.5785689204931, 3
3564, 327.6705465465784, 7
3565, 327.7625241726637, 1
3566, 327.85450179874897, 5
3567, 327.94647942483425, 4
3568, 328.03845705091953, 2
3569, 328.1304346770048, 5
3570, 328.2224123030901, 4
3571, 328.3143899291754, 3
3572, 328.40636755526066, 5
3573, 328.49834518134594, 3
3574, 328.5903228074312, 0
3575, 328.6823004335165, 5
3576, 328.7742780596018, 2
3577, 328.86625568568707, 1
3578, 328.95823331177235, 3
3579, 329.0502109378576, 2
3580, 329.1421885639429, 0
3581, 329.2341661900282, 4
3582, 329.3261438161135, 3
3583, 329.41812144219875, 7
3584, 329.51009906828403, 2
3585, 329.6020766943693, 1
3586, 329.6940543204546, 2
3587, 329.7860319465399, 3
3588, 329.87800957262516, 5
3589, 329.96998719871044, 5
3590, 330.0619648247957, 2
3591, 330.153942450881, 4
3592, 330.2459200769663, 3
3593, 330.33789770305157, 2
3594, 330.42987532913685, 3
3595, 330.52185295522213, 8
3596, 330.6138305813074, 4
3597, 330.7058082073927, 7
3598, 330.797785833478, 2
3599, 330.88976345956326, 4
3600, 330.98174108564854, 3
3601, 331.0737187117338, 3
3602, 331.1656963378191, 3
3603, 331.2576739639044, 2
3604, 331.34965158998966, 4
3605, 331.44162921607494, 7
3606, 331.5336068421602, 3
3607, 331.6255844682455, 3
3608, 331.7175620943308, 2
3609, 331.80953972041607, 2
3610, 331.90151734650135, 1
3611, 331.99349497258663, 5
3612, 332.0854725986719, 2
3613, 332.1774502247572, 4
3614, 332.2694278508425, 1
3615, 332.36140547692776, 4
3616, 332.45338310301304, 2
3617, 332.5453607290983, 1
3618, 332.6373383551836, 4
3619, 332.7293159812689, 3
3620, 332.82129360735416, 1
3621, 332.91327123343945, 4
3622, 333.0052488595247, 9
3623, 333.09722648561, 3
3624, 333.1892041116953, 2
3625, 333.28118173778057, 3
3626, 333.37315936386585, 5
3627, 333.46513698995113, 7
3628, 333.5571146160364, 1
3629, 333.6490922421217, 1
3630, 333.741069868207, 4
3631, 333.83304749429226, 4
3632, 333.92502512037754, 6
3633, 334.0170027464628, 6
3634, 334.1089803725481, 3
3635, 334.2009579986334, 3
3636, 334.29293562471867, 5
3637, 334.38491325080395, 2
3638, 334.47689087688923, 4
3639, 334.5688685029745, 3
3640, 334.6608461290598, 9
3641, 334.7528237551451, 1
3642, 334.84480138123035, 1
3643, 334.93677900731564, 5
3644, 335.0287566334009, 1
3645, 335.1207342594862, 3
3646, 335.2127118855715, 3
3647, 335.30468951165676, 3
3648, 335.39666713774204, 4
3649, 335.4886447638273, 2
3650, 335.5806223899126, 2
3651, 335.6726000159979, 4
3652, 335.76457764208317, 3
3653, 335.85655526816845, 2
3654, 335.94853289425373, 5
3655, 336.040510520339, 2
3656, 336.1324881464243, 1
3657, 336.2244657725096, 2
3658, 336.31644339859486, 2
3659, 336.40842102468014, 2
3660, 336.5003986507654, 0
3661, 336.5923762768507, 2
3662, 336.684353902936, 1
3663, 336.77633152902126, 6
3664, 336.86830915510654, 3
3665, 336.9602867811918, 2
3666, 337.0522644072771, 3
3667, 337.1442420333624, 8
3668, 337.23621965944767, 2
3669, 337.32819728553295, 5
3670, 337.42017491161823, 2
3671, 337.5121525377035, 8
3672, 337.6041301637888, 1
3673, 337.6961077898741, 3
3674, 337.78808541595936, 1
3675, 337.88006304204464, 4
3676, 337.9720406681299, 3
3677, 338.0640182942152, 0
3678, 338.1559959203005, 3
3679, 338.24797354638577, 1
3680, 338.33995117247105, 4
3681, 338.4319287985563, 8
3682, 338.5239064246416, 0
3683, 338.6158840507269, 2
3684, 338.7078616768122, 4
3685, 338.79983930289745, 4
3686, 338.89181692898273, 5
3687, 338.983794555068, 2
3688, 339.0757721811533, 4
3689, 339.1677498072386, 3
3690, 339.25972743332386, 1
3691, 339.35170505940914, 2
3692, 339.4436826854944, 4
3693, 339.5356603115797, 5
3694, 339.627637937665, 3
3695, 339.71961556375027, 3
3696, 339.81159318983555, 2
3697, 339.90357081592083, 2
3698, 339.9955484420061, 6
3699, 340.0875260680914, 2
3700, 340.1795036941767, 3
3701, 340.27148132026196, 3
3702, 340.36345894634724, 2
3703, 340.4554365724325, 1
3704, 340.5474141985178, 3
3705, 340.6393918246031, 4
3706, 340.73136945068836, 2
3707, 340.82334707677364, 2
3708, 340.9153247028589, 2
3709, 341.0073023289442, 0
3710, 341.0992799550295, 3
3711, 341.19125758111477, 2
